"R","S","T","U","V","X","Y"
0.638289921904712,1.18708861601787,2.18695472243035,1.39716859340219,0.329860342397122,-0.0487601561855059,-0.140387109978765
0.541732270705505,-1.04777568628341,-1.90212846903345,-1.54791202084382,-1.518491032671,-0.00373408555767126,-1.68865993178571
0.732502376320687,-0.844347614632267,-1.29239176492368,-0.916339696578155,0.226252769566297,-0.866591587718286,0.0715926254854832
1.25087862828052,0.344974034920298,-0.0218776684061806,-0.457895142398758,-1.85988651424666,0.815933983392572,-1.77234092974463
-0.629555198857092,-0.2426595490373,-0.882403141207044,-1.19118606195799,-0.732532263282739,-0.187326055242037,0.13244191051869
0.0706727094923755,0.368196481954534,0.213860078907275,-0.22199709452228,-0.173235973219262,-0.233288270438399,-1.05500113043392
-2.6226689701604,-2.23493673051006,-2.28394039501763,-0.72070074966499,0.286888187692248,-1.26972462898428,-0.843430748747976
0.287401375550307,1.08239414126441,1.27249142953175,0.661299477174628,0.571591343399289,-0.0550269163374375,1.29622902858275
0.160768264503244,-1.07311999344137,-0.717147471075437,-0.241968246237372,-0.679140321388324,1.36047571134096,-0.103247147785844
-0.517243436791613,0.329191285332212,-0.0224199783163593,-0.464320578546648,0.133507955250519,0.243319678185727,0.743519168309396
-1.63400387434991,-1.53021853645545,-2.27435562993554,-1.8366472818982,-0.706224928183832,-1.48420928907861,0.702103113254625
0.893337157383993,1.31600172086874,1.53283180063434,0.919233226483082,1.41558859179695,1.1815506445846,0.96637327781196
1.20914494086101,1.3211319948051,1.16579515199425,0.51381563279555,0.893388895235346,1.18277734715428,2.07427525880523
0.151303467812342,0.413488436764608,-0.206197867705928,-0.457025626995947,0.530130562152507,0.429993889178721,-0.296730477876379
-0.437761326396688,0.47563521010577,-0.367603811622429,-0.772144629107229,-1.13830022693184,0.0111769943835053,0.967749278994158
0.243481109764326,-0.435322843213371,0.183120492442336,0.257151545741503,1.55915315240942,0.602376244053586,1.57146333230192
-0.3543204921544,0.373180516582834,0.893782709289093,0.768943943373857,0.267875017214793,-0.143910052591339,1.23666263726191
0.290167087736066,0.800855871999903,-0.306001141523567,-1.20226490826636,-0.709243506048971,0.323402284071223,0.2144449350553
-0.165288354535015,0.434083398236049,-0.311526654470413,-0.535521438689956,0.0337528351144411,0.14481248650968,-0.743957482088263
1.59777802988659,0.785556601906192,0.976168165306029,0.698416240060449,0.37323948578483,0.665543744363257,0.075500067279532
0.873407493787748,1.06244232749595,1.79300383435393,1.45065663081678,1.19651274001528,1.41684074854018,0.544289555304714
-0.213200215505533,-0.408859406872282,0.496047790284754,1.12017433784134,1.87680294033336,0.553748558276367,0.916878324028659
0.216604467558388,0.562552297856915,0.758770236411335,0.483743383276939,0.969128667845388,-0.991484603527657,-0.223329714836065
-0.0311876917033128,0.681202646786368,0.392536594470564,0.203916053276256,-0.209662108011954,-1.56872743074074,-0.373529600671892
0.133493517529818,1.29830549158323,1.56360864400846,0.776520207149727,1.56589721283338,0.92668190511279,1.06058195101414
-0.0720121801977646,-0.616575008761566,-0.0160413993029669,0.804010592464762,0.714057535747461,0.960262861364797,0.674315735602296
0.657684526597092,0.192961744714919,0.342168350746868,0.792229233797603,-0.216811520615461,0.617772901697751,-2.30842169692631
0.704480987034682,0.601477195437775,-0.474218897921594,-1.09370903170931,-0.846864354929639,0.197532785958752,-0.753629036895994
1.48695907865607,0.424807404571839,0.743586236191967,0.57148820250926,0.0683438257817598,1.67305211265728,-0.0481716780493699
0.499166499494974,0.698956379453639,1.36342747778319,0.830962804228667,1.1059046142007,-1.32206702330316,0.992883383184347
0.632151942732748,1.72747389340605,1.98396548204731,1.12393240833707,-0.596520019211332,1.01993817633898,-1.77683873111251
1.52699452383679,1.5235132475715,1.01189026450781,-0.0649163461278662,0.335442103891029,1.94367229383043,-0.54291587838402
-0.379578781888955,1.92841849380216,1.9755756305431,0.915309827126144,0.881908326041603,0.643119151211296,0.570509365332209
1.96070466863751,-0.333854975600068,-0.84870112742243,-0.563623770120267,-0.71852364617474,1.60332824045233,-1.59577689535002
0.172269780485637,0.380518792307853,0.565807967530105,0.0777120087021653,0.213947438115659,0.520350341315856,0.0956468862596951
-0.652964945862758,0.863558228197186,1.15409403170765,0.743702732629292,0.231840486219206,-0.778640868835253,-0.435815268836917
-0.361263041391278,-1.96992986866417,-0.871842726871802,0.918230087788102,2.34618357883774,-1.30324575670523,1.94149635207831
1.25530404487704,-0.280383252776795,1.38031217122173,2.32785569030898,1.83823340868787,0.185712297155924,1.16405582529966
-0.746637343507638,-1.93189007398764,-1.57123990329032,-0.136850576526065,-0.50882268837073,-0.0871510558044231,0.516072843344883
-0.076054713226164,-1.26007947703939,-1.6522064872295,-1.32995725701595,-0.0555389070971108,-0.14339778411781,-1.19255759856767
-0.654298449197345,-0.149442613261644,0.340861149983444,0.441264415410859,-0.905555071876136,-0.626658527454369,-0.804892693202072
0.286420948782985,-1.22625908193645,-1.44122571046531,-0.734552093854829,-1.64689232412816,-0.712450727198772,0.720819135938277
-1.11052129655435,-1.13198181797651,-1.2599610428055,-0.561044195940486,-0.0364991873363061,-0.3553909069349,-0.420019050457563
0.451445788261385,-0.711030416994626,0.235340365146126,1.05137592486136,-0.37023263454365,0.270059458296611,0.234205149135734
0.288064318455857,0.766621889634431,-0.605790257030296,-1.61370213512382,-0.341284111607638,-0.881301673369219,0.968472143132503
-1.52719727065889,0.897345909186678,0.431078654872098,-0.553887280808625,-0.0935209757983474,-0.183757121841151,-0.405135986352436
1.02138272972689,0.628443956544061,0.568575886243539,0.339590879800221,0.725746006939423,-0.136596144671313,0.318428044552439
0.43012674678352,-0.550029589937548,-0.246636252249075,-0.00661625471472827,0.424203510358326,0.0126224294844534,0.193199252736491
-1.0381821869606,-0.122177986092717,0.378901756903295,0.55695111324898,0.526778309335719,-0.310165240246414,-1.25187857965884
-1.08066109457669,-1.0590498566195,-0.701980769564516,0.236519334207463,-0.790256537144708,-1.77382187849946,-0.715194948816424
-0.143098397318637,-1.2117326694905,-1.06918878705153,-0.38581743222484,1.01384950463045,-0.881820597543481,-0.0984962599388139
-0.00634688828654378,-0.162539181744375,0.241761442452771,0.526573219298342,1.08235885375687,0.221872813587933,0.248416933621922
-0.0619331550157387,-0.661134994536067,-1.06194614142901,-1.12077704301594,-1.13067982108732,-1.20423219304051,-0.683126753667371
-0.0147417466929209,-2.23172237146019,-1.83917824221642,-0.628893604055929,-0.0972749790788849,1.20581711379807,-1.13594571955888
1.11011589964843,0.902753005352537,0.459119120729887,-0.401817634489312,0.526941622723424,1.55614665083115,0.0434278745563922
-0.767321520309373,-1.36641198244381,0.191288912798944,1.20031774174597,0.461475722956403,0.0795737057012486,0.601770256279578
-0.565309918888913,0.321422868791148,0.60811614795838,0.442349582678415,1.5256853023461,0.281317631563467,0.371859726560063
0.225786627403151,1.03416191475004,1.35597166086505,1.28404353556661,0.526742955563358,0.345728763145057,-1.69100465044584
0.815289560577486,0.423255353190601,2.09978614676598,2.55731826164143,2.57015122016847,0.887116653408021,1.77722201171425
-1.64446375438204,-0.570237186636601,-1.5037549799286,-1.52502354864067,-1.8993956415995,-1.30195695725723,-1.98178733857837
-0.0720554201915133,-0.957547056665521,0.325289248024384,1.37430267103004,0.43518853827382,-0.881223127984105,0.274526430594284
-0.0134113926387136,-1.18619648522916,-0.969381862209908,-0.277777052334323,0.0824092403359172,-0.557880966990965,0.435025522658678
0.622903494957801,0.230822652633321,-0.749549784581826,-0.872741017981334,-0.168724068730032,0.427296071034228,0.0361653947292024
-1.22082216707607,-1.27999976018617,-0.0515949099854388,1.26737492894933,1.62222433947731,-0.536846761224606,1.253796746561
1.34185456558263,0.741297594303348,0.533566990591106,0.145214395494845,0.48968616169581,1.94581688529926,-0.583208543494304
0.498755954155934,-0.621553184374648,0.670685947249485,1.68968311839225,1.68361043974327,1.8098662707195,0.921078698504786
-2.33540391100734,-2.07807594026404,-1.6459131342861,-0.398547051461994,0.124840279667713,-1.17492432613235,0.946179112231454
-1.18785134514011,-1.59714456168107,-0.927260939834694,0.220347863729908,0.371636784057036,-0.752376432704048,0.264622447889091
-0.965020281685066,-1.30191944550211,-0.504495078336608,0.478226282168219,0.593820786243579,-0.143061116271291,2.06235969082769
-0.573545039645771,-1.65488601524413,-1.96264764147733,-1.16716382851572,-1.0114104297646,0.0345665460834971,-1.12916262810704
-0.922414305097521,-0.618215946029421,-0.815938231372894,-0.577843563633206,0.640224961014475,-1.07349052074411,0.763862501769428
-1.34182020113596,-0.4823123725383,0.29859413717421,0.948688971096914,1.47898871693764,-1.5028528969582,0.655318255481766
0.471113354371172,0.517224584292068,-0.484589636689945,-1.0178411448299,-2.1346537626892,0.632283208628878,-2.70618182113968
0.363173887880959,0.648663842546549,0.773176242292943,0.163889064613245,0.360375397269225,-0.714086538464079,-0.254928209906156
0.664235326305071,0.617491619313605,-0.211790628488861,-0.782510282016562,-0.429048926596415,1.26995155286732,0.77990570291249
-0.118636085220279,0.112735521612693,0.433344153694525,0.20147202137589,-0.63309508160248,0.74787771436677,-0.122587562233648
0.890362405260465,0.352378428480949,-1.21125601420406,-1.99229216252101,-1.39021015192542,0.268343116647407,-1.4450311927994
0.961698215345333,0.713823723130683,0.671701160090053,0.475693697500541,0.168422129578964,0.899679027946964,0.536679297938993
1.67579473194997,0.630831204760776,0.270667684323629,-0.579667370716806,0.0186451223511186,0.512054797275392,-0.463559731134872
0.956475419625699,0.891679614011769,0.493512621901795,-0.15014933374472,0.48922677273129,0.913977487639113,0.209338973848516
-0.477911220410143,-0.424759953469487,-1.2399316713084,-0.89503612091855,-1.95632045454643,-0.555893141693852,-0.544719487054341
0.865325490640524,-0.161387317510245,-0.455675834560261,-0.742493389403869,-0.337437743269812,1.02074579975561,0.43704171292415
-0.151508156745988,-0.508808581182776,-1.24699816452761,-1.06966570225456,-0.304792349653983,0.672256477267829,-0.777785601049311
-0.376525730560124,-1.07884999043738,-1.08052250579516,-0.478338327812982,-0.589280707297178,1.24412817624304,0.0857723788142604
-0.958094951640341,-0.107918781818399,0.841155974801751,1.15289939803557,-0.219909829645686,-0.513551492221308,0.339209306670147
-0.187276188859553,1.05653556559731,0.603894486181133,-0.14185273252093,1.23814373389156,0.183180758550269,1.61116990533413
0.711806660446249,0.21956659494961,-0.512009614548849,-0.91562428528397,-1.1169806466098,-0.66831638479559,-1.56810650964064
-0.524502005788755,-1.56582902225147,-0.263732638348586,1.19141865708046,2.30390563691437,-0.908590100308087,0.843014903065193
0.0511060364881726,-0.119300962310008,0.749432154695916,1.01094904793327,0.972977964186359,0.0286096660729382,1.46118889595386
0.513133905083704,-0.216099803617925,0.0405552674103758,0.233604568582687,-0.238286420471106,-0.558050936433202,-0.549151997090587
-0.72248403770965,-0.267303748631195,-1.4370140799526,-1.78654528556769,-1.495889996932,0.333267826631133,-0.90408948162558
0.0230176762293213,-0.0725656604195156,-1.9829483566076,-2.35218655204843,-2.51209106999685,0.537031468463451,-2.02098105707748
1.45817265227584,0.409545815484493,0.100664811633867,-0.146532037409278,-0.910529321223816,0.433645488040136,-0.825531077679255
0.812414982383531,0.579709398528022,0.171874895419816,-0.344941512316531,-0.109390627999972,-0.0356979914307652,-0.212666721155044
-0.379466152862898,0.242829727445282,0.112233267394623,-0.135583409308578,1.62599058964749,0.961851608297964,1.39663574794517
0.579946342585142,-0.303115049575699,-0.0907820955950597,0.193635367628064,-0.00396620359219929,-0.235766985607848,0.348244239053345
1.00465150074788,0.256496611764045,-0.129235717969076,-0.560360280065004,-1.08325912367785,-0.300569121520194,-0.155172868733114
-1.70903439485711,-1.198825897886,-1.27381204395702,-0.417455519441216,-0.280309609321546,-1.69856557287463,1.35295292277518
-1.86786602144353,-1.13968284953225,-0.143824284107082,0.875189019377583,1.00476238959455,-1.80945122034954,0.750393836923027
-0.311590245671957,-1.44130722186281,0.413444131882703,1.7281723723125,1.07962669152607,-0.380423569256822,1.62179032846443
-1.70530066348127,0.77121247106572,0.643066054178805,0.0182952721838465,-0.910730031742844,-0.49182614813708,-0.124374159346563
1.39542155394351,0.765674066204656,-0.220003025600615,-1.16422692759732,-0.376121955999108,1.51618855558572,-0.0848415148767384
1.77225430952357,2.05632138110653,2.39214700715765,1.2135207337321,0.393859463731923,1.93452463897679,0.302969589372915
-0.578689055045536,0.15834764722709,-0.0729477810866623,-0.168622972036711,0.607587563588949,0.785161569308411,0.024166540377917
0.501848020065631,0.325478181616265,0.842724815418462,0.933912743014456,1.05945858392312,0.186124687216406,2.11074412425243
-0.551938173031445,0.297032492018163,0.0830454353373036,-0.115992275548088,0.0532477576824738,-1.25176528002967,-0.76936051584594
-0.45527123679482,-0.624480703136094,-0.798096651853576,-0.154223856630712,0.593982043458886,0.664925053612614,0.0808272793973541
-0.045203308789861,0.407402999253262,1.48182245987946,1.65341942551458,1.82376170411941,-0.193544021644975,0.799915513185385
-0.50397477640657,-0.017024463627847,0.0198592428895409,0.40869061695768,-0.354270105114774,-0.512251593821159,0.181568657051929
-0.182342114469959,0.440276896528866,0.525288937216281,0.0639431130698163,-0.821121297852964,-0.785649701724918,-0.561423715729121
-0.73068106249549,-0.418872527115762,0.481747376343943,0.795223694388707,0.561858255173531,-0.161782781929612,-0.494552491168086
-1.34933312643833,0.344744443777179,-0.22131729350931,-0.658604504662733,-1.17272726684447,-0.511170819858385,-1.37259974623669
-0.0506030318180552,-0.289070357700997,0.310013618225439,1.01324839266812,0.184380628887061,0.136923874751895,0.835167476051547
-0.560521480362202,-0.626190705750496,-0.983360884165237,-0.862757894685235,0.363508895985078,0.218536770328431,-1.25253726166659
-0.552179582704146,-1.10927776859061,-0.573914892036945,0.245661690087948,-0.156484038251294,-0.195354952737037,-0.362739115122328
1.2118339200104,0.83281742520882,0.490565135552826,0.0167803465525432,0.0580912531065773,1.83315242414146,-0.119395701543858
0.115740068351621,0.142044072257736,1.22744217785721,1.65038420559278,2.33203258776507,0.0260309517845688,1.92698344216809
0.765054706579275,0.0731830396282583,-2.04439596002126,-2.90623396810627,-1.32269069066419,-0.746942382563982,-0.037778976511249
0.0639637527566107,-0.0174831714979155,0.828918737705219,1.16447039393246,0.692297735127693,-0.758082996221646,-0.716766726186436
-0.300571621539883,-1.23520492474521,-1.34469787257668,-0.892692264592948,-0.692117105170648,-0.732312188818222,-2.09766772357133
0.0854602851457898,-0.133791349015305,0.259115675402597,0.174776264346167,-0.742658463169548,0.720933936023976,-0.0342397974953116
-0.805849814260166,-0.91614656293425,-1.44695021947177,-1.15674033688516,-2.54885376904224,-1.00053520539884,-1.83738566918656
-1.00828131092765,-1.57919102956948,-1.07433823588202,0.195912241088368,0.614095697164551,0.119768866395533,1.2991871233472
-1.04320341793629,-0.408413380252766,-0.495563073355019,-0.362857431978141,-0.550285684304969,0.0531411486880439,-0.0209174095010436
0.921238983476763,0.302111333532885,-1.68611478731368,-2.65660068157658,-1.96942203667148,0.840424624987779,-1.88497686290255
-0.0644721400511284,0.466375324967343,2.53254062776255,3.26256472447923,2.71234873232975,-1.27930705926571,2.38455283870873
-0.169400172453444,-0.352204877534268,0.291843988255156,0.32082597566372,0.810236859593293,0.697776695591698,-0.168303113698222
0.47171770208038,-0.577050169448885,0.705857678581675,1.67144493649399,1.16697561067927,0.655399111499002,0.473152921394783
-1.50983244806985,-0.0169964258586925,0.137483298896046,0.0110801138530606,0.14007054359418,-0.59674447486542,1.52712551571912
0.21374276437061,0.149984108474109,0.314113945728215,0.245590074572541,0.241104687107632,0.739086786135585,0.583137496661331
-0.178086833923876,0.0660183000801915,0.173315013696669,0.160428857919048,0.0867857374794975,0.193638808104776,0.168904839128697
-0.150775284672515,-0.193417382023511,0.0750458458864938,0.385526987762757,0.445538717856416,-1.42576127030046,-0.435740765110865
-0.296744052114128,0.510650549372113,0.215725089588835,-0.135461234367031,-0.669546968288025,0.116515340466057,0.0290471098331826
-0.986292774434729,-0.471870509520612,-0.286360755396747,0.423353790731904,-0.0291838386213598,-0.804616980708843,0.511894197403643
-0.518411708954421,-0.160169020403165,0.885367332154425,1.18230661635907,-0.100304591225744,0.015955982419276,-0.122715777214589
0.241096749344762,-0.197473540639061,-1.11151147754677,-1.30821944517549,-0.696498430502719,1.05445031843396,-0.34263326755574
-0.263882085534549,0.0796548986779462,0.121411016109736,0.108320569781019,1.61307788186502,0.687066092863312,2.14054982871232
-0.854794747027858,-0.294122174420007,0.998797067305847,1.68784141522525,-0.80278996242874,-1.01737988044167,-0.503978611875359
1.60003363582939,0.785483262256608,0.961557768339723,0.771904845336872,0.629821418661235,0.301653146291792,0.724387031969623
-1.44072333627608,-0.217601762313543,-1.03109826049607,-1.1440949922552,0.0512171547203645,-1.48996788998566,-0.929807632454088
0.821925990757665,1.40667710143008,0.876882469523924,-0.0164695998588476,-0.0669531742961415,-0.217698898668044,0.166431009058066
0.961240419505113,0.359854890974833,0.0887948819633542,-0.31243360064187,0.425406219775986,1.20578887105262,1.22447578151983
0.429543272472121,0.136434906868098,1.29810099854998,1.75718943602714,0.652205507474257,-0.308171102617805,1.30543761796758
-1.5992938011341,-0.950840570203142,-1.87852073000068,-1.49852117325077,-0.356394689067731,-1.31076536154088,0.292368088288125
-1.01963185760655,0.057440908889953,0.349768285806544,0.196822761455007,0.697414234903227,-0.0147715384226875,1.22099361318858
-2.08062631506247,-1.48047603193878,-1.11097965295931,-0.0750764131184641,-1.04289442895338,-3.1359113146425,-2.48831170961145
