"P","R","S","T","U","V","X","Y"
0.72333966083144,0.552845898218674,0.601035912913761,0.919050741920569,1.05150317358132,1.29564813666829,-0.645540606377698,0.850291894355255
-0.505184579108773,-0.452888207727575,-0.604168624389212,-0.59392798275401,-0.09131350793153,0.423326303565735,-1.23103611000853,-1.19976551245495
0.256845342606129,-0.762711668234622,0.545812213592929,0.135378774959117,-0.562402893312855,-0.543825771180248,-1.1088555101179,0.451362404735913
-0.287966210149829,1.08752818950404,0.6934164826867,-0.989628654594152,-1.98854438015155,-2.5051075089282,0.0477704150322686,-2.85142404102452
0.7800687801472,0.394297957898267,1.09727609410904,1.01089247751575,0.52884922478545,0.318053667407247,1.66186364105135,1.09044668499377
0.36083630192642,2.14282389709856,2.13295655715287,0.886894330738287,-0.950920995472187,0.189945946044298,1.85561027547334,-0.360062033596021
1.35878109068234,0.595664347001583,0.998910936586152,2.09693118834529,2.09218333961256,0.686158100529478,-0.0498128412854636,0.710417492889628
-1.84352043509787,0.580774127830863,0.343503928035821,-1.5662603646295,-2.34248925294726,-1.16240309524967,-0.0969953542301824,0.413107736815007
0.900060500570654,-0.311938278008521,0.463136001656024,0.426176119240753,0.33656414535961,1.39682201409481,-0.248441800429361,-0.0944143670298813
1.88632673782106,1.210590571197,0.98836788054081,1.04135920704006,0.13591924693663,-0.345454473868085,1.13075147425493,0.308868423063427
0.79629748787923,0.0970296794155834,-0.484370300600387,0.472204998340545,1.01011595612506,1.43751846778204,1.89936928394696,1.39255213860887
-0.32347488241214,-0.675166038072444,-0.883501051193004,-1.25418426082966,-0.934732252917398,-1.19523139432095,-0.508284666177911,-1.92061171428882
1.08281837485509,0.681227455616602,1.13023176045783,1.63146282622817,0.852852783517236,0.497613654780157,0.938199608776691,0.141626554833391
0.059479741342747,0.734332496396074,0.224026972840544,-0.841972679999524,-1.20711436148702,-1.00795754689768,0.845126313761872,-1.01739170666173
-2.12957215274845,-1.49412018984993,-0.882432326346757,-0.787534950487866,-0.62988586918357,0.154984096669327,-0.509072170677525,-0.228578579404156
-1.64068755754537,0.663386391051678,-0.546005903132179,-0.565953416828749,-0.302951145512139,-0.323161249426133,1.21491328312491,-0.270786102873544
0.490489210070148,0.631220446235746,0.215858295310309,-0.892991768852224,-1.2056893952426,-1.31256681724711,0.482878012949424,-0.79576001734351
0.375515905453047,-0.186473815536855,-0.103998195298087,0.66196991787992,1.1598199644341,0.137617211525639,0.98909646891472,0.53640452472065
-0.782483086818982,-0.238798925922643,0.727528962620285,-0.184967778875851,-1.32986254884996,-1.25865921869569,0.0819962660832938,-1.58023845328453
-1.0324534464561,-1.54851945383103,-1.21865677102021,-1.28087291062305,-0.441791131021983,-0.75518437987938,-0.532834059334073,-0.0040130262717159
-0.505722264314455,0.0193561471705569,-0.0347162513782301,0.153912664003456,0.262927864213729,0.618748199268377,-0.469907898052156,0.755581258739708
1.19003792384237,0.24171621709599,-0.196909560676483,-0.435584846729189,-0.439866852231095,-0.3374076870818,1.2509109778648,0.548252794288667
-2.19487632002302,-1.64201587742321,-1.63441960233504,-1.3080275639499,-0.242272018688716,0.0220330228581809,-2.70916752056617,0.0250102516531258
-0.804766324597583,-0.845873184733471,-1.18000703494588,-1.78803748982085,-1.26839189196457,0.154666280421281,-0.598176443751936,-0.620470446776015
0.522274426594723,0.780626238929332,0.563390781546036,0.727822958371044,0.223371253598085,1.23587178771251,-0.212337727784301,2.03329999434091
-0.462861646228776,-1.09875505150096,-0.00789585835928268,-0.831869498473265,-1.34735520895911,-0.930092999415174,1.47530948260229,-1.20141948098925
-0.312380386525106,-0.392659182969937,-0.215969541376642,-0.292100969772045,-0.250884745515126,1.17863046316127,0.0398825469190961,1.05160371931097
0.930712004671239,-0.679394642983792,-0.963295069038604,0.24112460560019,1.2509368348957,1.24749995643068,-0.22620856789386,1.11043500161465
1.51039353399475,-0.980739570290224,-0.726551112650207,0.538065304040056,1.36061637472103,1.16163153243528,-0.159752577775041,0.826857832737419
0.443530708345662,-0.809713438553072,-1.43665371637934,0.544717661538742,2.1440312261553,2.73352802589206,-1.77297796068767,1.26158332402872
-2.32549298266926,0.221375762589071,-0.91342891438815,-0.826408967849424,-0.0363605464916399,-0.0347208326625827,-0.0895320666488633,0.948908339761273
0.870357401713204,-0.100228036597665,1.80081730496694,1.27563106997073,0.410788078929654,0.589925321712324,0.286417149919369,0.763976457533771
-0.181790224642332,-0.912216840805189,-0.456931087054883,-0.306350262496795,0.086249957542854,0.8097726141619,-2.21077777397441,0.842733148242338
1.05520661871029,-1.0475920134446,-1.31033982815033,-0.119284766799508,1.33323317821538,0.873150824042078,-0.892344207748026,0.462747129606599
1.59475886086258,0.399176851802527,1.60928772888281,1.2689469642261,0.423892942417064,-0.837577919800325,0.569089101134369,-1.25191933860991
0.499787678872785,-0.367925080922449,0.105867410306919,0.599068279136443,0.600152305682973,0.153584172983813,0.283009480269125,-0.988505021641456
0.892784300148956,1.6031179409442,1.4191805730051,0.870840057982671,-0.462872021632227,-0.252238474914602,2.01567033726179,0.556686403813503
1.46835588970666,1.39155398744672,2.74183554395989,2.15384276633212,0.252734984625855,0.616547904477635,0.00892878523208501,0.782124246088996
-0.467871338628823,1.41751610285106,1.37266235031918,-0.276154655157214,-1.83993083179277,-1.46223737197885,1.12665005734635,-2.64440344659483
-1.08461718707319,-2.34318048141363,-1.48283049767796,-0.758970190527932,0.644429871518368,1.07231082027252,-1.90599792113451,1.47084946169838
-0.170752591718271,1.40220991600911,1.02316544540411,0.110510226666509,-0.967703989199383,-0.260033674189725,1.05324002583936,0.884932907306886
0.512413796331562,-0.357017592813981,0.453528636034041,-0.303965870752223,-0.897291205031328,-0.652196534850903,0.428846952287085,0.230325249960833
0.440176411194987,-0.244732690893583,0.246905994735996,0.858870485207453,1.05253678016601,0.0284934989272094,-0.800154176645761,1.03591309528911
-0.749890528835943,-0.558797633585334,-0.675627504913917,-1.03105069448019,-0.691834167954249,-0.889716736544356,0.349422139146209,-0.887149445810532
-0.436681715520089,-1.07432080930146,-0.216732095532952,-0.706411728109281,-0.611144929524275,0.126001471428507,-1.00510709033461,0.174490197299506
-0.161763102691168,0.311750907946094,-0.481617021250118,-0.0186279023520511,0.545541813129931,0.523210684989201,-1.44168179102112,1.16515824240366
-1.78954885130017,-0.291919114494622,-0.99549367303393,-1.30268103879551,-0.82326699456007,-1.23613507007302,0.105743615312576,-0.741000378832026
-1.39253457245933,-0.940519279841656,-2.07792412630554,-1.8757428193671,-0.685797352604873,-0.996886860231951,-0.430708143447039,-0.740017946726196
0.265190645437512,1.51140965534447,1.18031565749078,0.610015716679958,-0.476689508583512,1.44358654624916,0.858679711526556,1.2628300127423
-0.85740970896236,-0.313447964850766,0.102996866043848,0.0393219260988417,-0.2359391704187,-1.46558644256546,-0.371572746362519,0.486592373618033
0.189051004210256,-0.345656614851763,0.0253379768542682,0.622061011808153,0.524529542525061,-0.398314443379755,0.55182151853928,0.329578128294011
-0.180808969654292,2.10642823767689,0.503890080169754,-0.791553854643987,-1.26722439835583,0.381573014530586,1.88651452478043,-0.508327094614849
-0.312543388697068,0.717177371418946,1.26421353247195,0.705048705425447,0.0660424470324061,-1.41587302946568,1.42771713534294,-1.16582017111977
0.0252346594079716,-0.834215791241445,-0.344944725840901,-0.332054425635597,-0.442708620112355,-0.596818189211661,0.571173053638411,-0.788909089390183
0.909832348924746,1.92921571897357,1.75133062513678,2.0581831311077,1.3974446832944,1.34756471115818,0.887486653312476,1.05877486347818
1.41863692434727,0.248554489051585,0.923527655354606,0.435970356485133,-0.321087156035757,0.0581572395906503,-0.386355820963684,0.12725562350435
-0.343806692308664,0.623564145467151,0.652551845455191,-0.74774773330578,-1.7171269581731,-0.252787509368329,1.14886390621282,-0.623288315724166
2.84271266641261,1.62456987244343,0.86895607739009,2.27787556819621,2.28804765129863,1.66711989784428,0.496175011662034,1.70958906720736
-0.785233694745357,-0.586262005294553,-0.849148497909318,-0.26060159928658,0.685356309881317,0.855540447387856,0.140360041862632,1.29044482837062
0.0646235667985493,-0.228453083590527,-0.0845288185979838,0.285816815072322,0.133120040124232,-0.328431339669905,0.317691902740162,-0.82016134466025
0.141445602434338,0.909630648347874,0.510889025692683,0.881598433446543,0.607575395678087,2.29235391419791,1.02837550884132,1.65883141073814
-0.427537744090825,1.47672474640954,0.742465324707089,0.691001414915844,0.143267671473621,-0.381429790315322,1.48822855345871,0.72399235185145
-0.950653604965446,-0.28697030484624,0.388304349046074,-1.04222865046463,-1.65390997580613,-2.19222029558648,-0.127276336815302,-0.926997349187935
-0.429415888089634,-0.535033358734567,0.161083833247553,0.212481093346691,-0.095226859583847,0.158710140415434,-0.79184586806373,0.723628512707861
-1.27373978064683,-2.25829323382736,-0.92951395745342,-0.244767809950051,0.294151720887789,0.737014571118316,-1.83787779680765,0.850440279890143
-1.29206196384624,-0.903968672466637,-1.44920124286589,-0.888726621189072,-0.0215908279529987,0.872777407645806,-0.550948557614441,-0.088916729412389
0.994136655048516,-0.783758661033355,-0.746725604344396,0.290296017040133,1.27894340091991,1.61295586300368,-1.27675381671552,1.1826099411821
-0.461688545002868,-1.51770224629662,-0.560606412749503,-1.79116290485217,-1.94142832166163,-1.28767927192283,-2.00175865990813,-0.766406319076217
1.30087416025689,0.783802641312814,0.540987435658283,0.535709624706385,0.582715822560048,0.847655443178937,1.47946051285644,-0.849379572626282
-3.50520432621508,-2.30160449153523,-2.47552610972746,-2.97531826916908,-1.66130911533288,-1.89772967305869,-0.154870330830817,-0.299595802644299
0.30649217339538,1.21046604567111,0.86596613630332,0.475125420034478,0.195243558487419,1.13348259233537,0.276081707603179,-0.107759805506922
-0.233020631726695,-0.220394596167396,-0.191428732133797,0.113114443809466,0.128078309934109,-0.370302921107033,0.176045410515498,-0.35632169858699
1.04331226977011,0.119994822821439,1.08078599849529,0.378571405821432,-0.419632429499237,0.341781799768384,-0.0735173413595389,0.868384539831341
-0.999108099358327,-1.41981386325397,-2.30415628786877,-0.244398418022026,2.24077256825561,2.31890700327459,-0.259265162210706,1.66428831389011
-0.665528964160281,0.552902714084533,0.731927199612362,0.225073150515302,-0.419056097228303,0.838459374761893,0.764618729835503,0.679063259160951
1.04316005586762,1.28438879256808,1.08814340116538,1.1012951125592,0.078537196281566,0.927271769307567,0.532132610661629,0.730994254005891
-0.793205599683112,-1.13086037803537,-1.09838655593276,-0.0330092419290408,1.08961917139235,0.814183742569629,-0.329061520432586,-0.873045682724919
-0.492781528077219,0.24160833419648,0.208382881221902,-0.608096770004034,-1.21898927367873,-1.87027847472907,0.160829753943116,-1.33437064630191
0.199062635648765,0.495695173615772,1.30819359047673,1.99384611968656,1.34032510330047,1.10346445015847,-0.67686239794522,1.28922553751689
1.28822903214859,-1.25396771699094,0.150463050386426,1.36548477731767,2.02738720024877,2.30969771890546,-0.197472377240005,1.78087605990743
-0.704228667856471,-1.02129443932832,-0.486254880273635,-0.0827892468436614,0.0593621375068162,-1.04004603491847,-0.483076953690511,-1.31539444443623
0.246524477767402,-0.0782894054002188,0.416643655403677,0.704809696338216,0.396428577143884,0.275865999358559,-0.979317923760576,0.945059137348754
0.203214440558281,-1.21031492311086,0.0240782773285849,1.22407715560182,1.65498741638651,1.12555012380008,-1.22791887435132,0.633940765417285
-0.279715565340129,0.0990207940339476,-1.25214907188851,-1.20499721037076,-0.786769721883719,-1.00076857044488,0.460355838664462,-0.440531223326051
-0.0231745939660301,-0.285758840664762,0.728773965088325,0.922892004393763,0.362838484863649,-1.20527293024589,-1.4620964418042,-0.740117460463063
0.078293773864977,-0.290536269886626,-0.341906472826403,-0.48047682005449,-0.0968777855358131,0.423848784410017,0.0625172679827745,-0.0343965517760919
1.25696069982716,-0.421941429418549,-0.036895872105895,0.510842321378194,0.653071352935254,1.3421694518269,0.302332135314346,0.957574029586668
1.6633924934936,0.990372192307348,1.01850897122649,1.00152742069984,0.576346922937396,-0.466010077550605,1.12571098064391,0.273077903439976
-1.7351956239309,0.573327399575963,-0.229790410749222,-0.517666581189468,-0.478213378241742,-0.259764075154351,0.925898592606679,0.652549402208777
-0.22142753439455,0.998301855034086,1.31171365262978,0.505041718023825,-0.62305210055901,-1.10592592422632,0.2341532505772,-1.05105784735298
-1.22180305727924,0.185016332782015,-0.584046505761394,-0.6349207615162,-0.52402128560791,0.115059140343894,0.728835497409895,-0.619184937963204
-0.131212259207902,-1.51672575335304,-0.833206724805048,-0.207637145482364,0.526882230373224,1.65656942895413,0.879565544691937,2.26743596629621
1.97305057318271,-1.07589540932474,1.19496624869123,1.49804079320087,1.04294565077368,0.324651580365203,-0.836992255848824,0.592293640547475
0.136971349870183,1.91725745577125,0.826022881533092,-0.658553010951305,-1.64790654927902,-1.50367349527531,0.735178469731438,-1.74982972020965
-0.945373839071441,-1.22087588259325,-0.367367012643016,0.271818019679114,0.787624929625271,0.86928733578084,-0.434168972649477,0.904764463117511
-0.0995526681882116,0.461521541229175,1.3309614834364,0.364922171971116,-0.32447991419522,-0.36009648182371,1.54496154999314,0.133186694340992
0.209108373792206,0.0583840379099207,-0.165944997709376,0.199717183735965,0.414115534475144,0.554883979008554,0.092952800710245,0.363532094322104
0.275518794743013,0.345323944580803,0.435454882826766,0.725801836843964,0.3862148318911,-0.409897723494583,-0.77805447347681,-0.075499510449386
0.567552420146659,1.92191242642759,1.040142134933,-0.238458633430028,-1.47764938635336,-0.927980389588827,1.03773541353192,-1.1510792364286
1.06168629635761,-0.175314220272167,1.2581209279386,0.209567727841199,-0.713225916568214,0.198329627526371,-0.0707591526847637,-0.515291675512084
2.99259271076925,1.52386338347477,1.39756540293414,3.49677503979835,3.63588977920318,3.39808366478391,0.420690409858964,1.46493939257004
0.164112793500807,-0.399555495774963,1.09848018710179,-0.419944250699041,-1.73065862846667,-0.641635472333607,-0.234408069551615,-1.06047885922928
-1.22407254824997,0.0631788070170527,-1.4549714688299,-1.84640455843424,-1.03775624510482,-1.86486608114335,0.0337471666681732,-1.43913815886449
0.0305271476910135,-1.23774890833923,-0.460424699399194,-0.894641352062291,-0.483780084126154,0.435154842790764,-0.916381459394595,0.943253747519477
1.06438402773739,0.763075414002707,1.84459200868727,1.32108907017189,0.0703587264383225,-0.0199972771539317,-0.118895747873384,0.651121964572542
-0.235447467879476,-1.7574680108037,-0.96276973855738,-1.35576441026453,-1.15427671838145,-0.845701575677339,-1.85083310075753,-0.116006426216721
2.50074945673734,0.789617251397619,2.07971004475738,1.52828342754263,0.401711463499403,0.332423293173881,1.21381984720664,-0.0125780601122998
-2.44973264838072,-1.38446778727461,-1.32605032361622,-0.933438245124634,0.108287422310085,0.176348624949252,-0.91210747087815,0.197629177678772
0.558481045659739,0.0704138436282983,0.63034494386999,1.24074938168004,1.09367065811384,1.8623637415692,0.352306669149428,2.03713584885422
-1.01641719281506,-0.737014889852411,-2.06435963867587,-2.45828796788737,-1.16105344271252,-1.28032442895285,-0.203619396243614,-1.27782635985604
-2.20354586954136,-0.40902249546051,-1.00549998277787,-2.50078064348095,-2.14696033112491,-0.780977184665091,-0.335237282383691,1.02180086936941
0.66473279021564,-0.24649293360619,0.309900899093869,0.537232550721498,0.674345785698076,-0.121507436498954,0.667477115603905,0.0499927605978173
1.16384444136946,2.59514041690516,2.46067944761866,2.17306373597999,1.09883088221468,0.573184285154585,1.54052934032981,-0.454255574214277
-1.56401013195785,-0.197425338998008,-0.865301761841728,-1.55307390559286,-1.40725378034258,-1.71821958443438,0.269109720541894,-2.13201707146111
1.38805879269275,-0.303512503923787,0.018468219851433,-0.166791077323534,-0.366920949300627,-1.33721290302228,-0.521084271187118,-0.500539069370311
0.44382491439596,-0.550791174898572,-0.190787876580826,0.900967991447562,1.25447921671799,2.16723229667791,0.630196536184604,1.29839755146108
0.644194906417092,0.759046248671792,0.509759489208986,-0.371582199021571,-1.06503486403421,-1.11886001028527,0.586132212195204,-0.690649245271952
0.623604522108577,-0.208121257320984,0.0118565190400955,0.683123515036545,0.692259854581915,0.972800871228255,-0.260621958716985,1.27234720682512
-1.57961442241267,-2.48811734439965,-1.86304115301001,-2.22200297038416,-1.55551372062677,-1.33958901759937,-1.67284988285316,-0.588695526809256
-0.489646587249805,-3.09653134234565,-1.2100435279074,-0.839259678732091,-0.0496807029778455,-0.702754412449335,-2.48315859606515,-1.25962372214935
1.04926770267697,0.252188194179558,0.255953144997149,0.816980345069065,0.863778576204276,1.49847289207425,-0.00407893640189979,-0.0741794977440079
-2.19641138512221,-0.158071224743956,-1.21925456961127,-0.941963933662133,-0.216112637541286,0.311553396168926,-0.466634948558796,0.886595344019955
0.492303346451564,-0.370924930319296,0.347211626629709,0.40283760298543,0.253671588930078,-0.559705895333609,-0.709383102173674,-0.00644241661105819
-0.0471888793997007,0.567836041395251,0.605846603314133,0.981429004144443,0.742949277808131,0.790941226142211,-0.141964057824974,0.664102769295598
0.0185395753316066,-2.01306509521804,-1.04638689897381,-0.0318267597196195,1.31516707766072,1.21594358307985,-1.45467323580095,2.39490668204124
0.17144593075955,0.75744393276123,0.503880268205144,0.849420460817642,0.588871244669983,0.722490605526129,0.00497778024525979,1.00833713480713
0.43513939615429,0.248376844900229,1.38854019334355,1.80226556122546,1.19032721229467,1.81526983979351,-0.951338660593764,-0.0420232709092765
0.550784070725932,0.0142182707843486,-0.40620847165741,1.39908998577132,2.35970496633874,2.38421943567468,0.670717119737452,0.822977740684121
-0.500128853408511,0.606505058832601,0.438844127772281,-0.240250879120046,-0.503154451976155,0.19455094904419,-0.2664671194141,-0.102539003052282
1.77590881031911,0.963130315438457,1.09618318043711,0.0507836829540085,-0.943205238577058,-0.19831908128794,0.958360141944081,-1.23977300472848
0.477967367765372,1.08675331432382,2.11440040647279,1.41437291790952,-0.0790657496768249,0.346386362603009,0.133691083888635,-0.20057872803585
-0.587992960826626,0.19351346126599,0.207132897094534,-0.150393023267452,-0.33570267368125,-0.244262467873073,0.379694988502794,0.310121638393099
0.08191380734524,-1.71896414656128,-2.23945426255178,-0.981134257155687,1.17458842095846,1.87711995676071,-2.13408219823748,1.38653888314818
-0.749007029381661,0.449682731778596,1.38267990674102,1.54832010801906,1.01279298910206,1.75592806303873,0.498485503171402,1.74080994047168
-0.355269032626744,0.391593195751158,0.482739827311026,0.42822036483748,-0.155347936421153,-0.136366854502897,1.10329329040699,-0.0264750020244819
1.06120309787148,0.971622092367267,1.55491959799556,1.13849442175307,0.398164497344171,0.151612225863641,1.86587569060426,-0.389178777441957
-1.02287769039199,-1.80614134153501,-0.711970084217515,-0.947182373095954,-0.240313547044777,-0.405700060483511,-2.8597958194713,1.18529266707421
-2.28075082930351,-1.52337310092253,-2.4634227812772,-3.36442127769498,-2.23999370986897,-1.60717213786505,-1.0542150427842,-0.926958221645492
1.59930737003284,-0.126090633809255,0.55141873097262,2.16962901840633,2.21519295101289,1.67479498480072,-0.40392377488528,0.29203381289762
0.906520873069631,1.47134288673057,1.86243529697329,0.635884123172366,-0.872544264168172,-0.260677941062532,0.155754911073018,0.264638240314716
1.97240553898687,0.0206526437259302,1.10587408542892,1.38219994459628,1.08008119397775,1.43720699914013,-0.896292154726656,0.795648320196374
0.524922402752192,0.761312375854381,0.535193507557833,0.935948271032424,0.845225187622457,1.21010133074074,0.898457983853431,0.827938770057015
1.40366492486525,0.597732087864724,2.4238514501609,1.5288495196511,-0.3084229705872,-1.26427541092654,0.110125510815943,-0.846762657184056
1.50369461406053,-1.22313167097837,-0.0468265906190283,0.959047981277872,1.450106179726,0.891418185318055,-0.586622616468043,1.7131657089337
-0.262503105573375,-0.368338249184592,-1.10316290101275,-1.45782444902663,-1.04735201385185,-1.00582057403512,0.291051162079416,-1.62398226855371
-0.803163233714928,0.760524475032895,0.328054476180409,-1.24043445189423,-1.83203400205285,-1.7473299578153,-0.109926285605677,-0.638020498316584
-0.26264778157407,1.752467712994,0.397373583601138,0.288760466776939,0.266309052662692,1.70304611077937,1.94617498561615,0.311387510147026
0.176775285180474,0.0942353686084778,0.656455661565956,1.30470193586553,1.4007417805014,0.479627834193494,-0.970893098510174,1.43334418223209
-0.585598433754152,-1.12705857358788,-0.49221683824754,-0.469246016769892,0.224564350397537,-0.183370420939302,-0.507327367504734,0.819510145767103
-0.474312589339651,-0.613067549219127,-1.9454248823048,-1.70066398117577,-0.459980768125628,-0.356451754770255,-0.797041094725401,1.38618125777975
0.953229764369765,0.591766603987426,-0.193693962748291,0.394691664212317,0.385282392718978,1.5269043647234,0.115986309152111,1.82989108716346
0.0654651432868221,-1.04521353421707,-0.0566962217285467,-0.229534055018259,-0.551525424357854,-1.26791213194672,-0.149573989010001,0.169097588980415
-0.890430398563804,-0.570585453425922,-1.18224447039507,-0.998187851689233,-0.0622929281228426,-0.787064326844032,-0.83928390350653,-0.461571076199828
0.774157647803652,0.225151655428174,0.516508037891389,1.08028359336219,0.819236786966946,0.823540781270063,1.22361149268399,1.0264383821082
1.18203252910606,0.180476561192153,-0.0359668016012205,0.354889214570765,0.675200485321971,1.14816185251104,-0.971940201513323,0.0852992428360943
0.01109073262027,0.606769555319562,0.717083679976795,0.374020860918115,-0.261920386453242,-0.477415735726214,0.483094097193942,-0.0900277751990456
-0.214572830591804,-0.00830963955965979,-0.00636219614466352,-0.511750637922393,-0.863722864152593,-0.535376518204003,0.257537650783243,-0.274957745347111
0.41956064803216,-0.850253983298734,-0.614901694861708,-0.255720473743736,0.400852714286271,0.361364696010788,0.660111288440228,-0.9501083385944
0.10420744857439,-0.172496804876867,-0.1921234629881,-1.16441268911843,-1.93327903984291,0.469925161045103,-0.291906584347231,-0.412455792265067
0.150292954524003,-1.66689463412787,-1.53927524961768,-0.463749595777908,1.07959436390185,0.220428382916248,-0.874011461342253,1.81562078972927
0.104497559623576,0.458305138192705,0.507312418281663,0.177970869255667,-0.0630564461539181,0.213305670338973,-1.07874438912847,-0.107420438496853
-0.867382820893319,-0.216225843661724,-1.09504281511953,-0.293645925291934,0.742093403628344,-0.128716205336158,0.731650762334528,-0.201729278960349
-1.29146586139652,0.246686002059662,0.333737395848737,-0.265100647744447,-0.55988166222256,-1.05758148363847,1.00353525013355,-0.871641727578661
-1.06232264163914,-1.04691538426063,-0.70341042784342,-0.851858490585927,-0.259352311000762,-0.742746359413493,0.515565740124266,0.289507815431528
-1.17698586145519,-0.4015196631614,-0.463046389934971,-0.114040246398313,0.215093180525267,0.44730572967597,-0.211435286902272,0.0307989323330659
